,Point,EndPointFrequency,StartPointFrequency,Latitude,Longitude,PointCounts,TotPct,StartPct,EndPct
8787,"(53.33525, -2.96159)",3,2,53.33525,-2.96159,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8788,"(60.26194, 25.12101)",3,1,60.26194,25.12101,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8789,"(53.00908, -1.36394)",3,1,53.00908,-1.36394,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8790,"(55.80958, 25.05041)",3,1,55.80958,25.05041,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8791,"(57.16194, 13.41388)",3,1,57.16194,13.41388,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8792,"(50.65085, 5.81271)",3,15,50.65085,5.81271,18,0.008123440186658603,0.011721680420105025,0.003204683110251781
8793,"(59.52416, 17.62224)",3,4,59.52416,17.62224,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8794,"(54.92973, 9.60692)",3,3,54.92973,9.60692,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8795,"(55.72292, 37.06804)",3,5,55.72292,37.06804,8,0.003610417860737157,0.003907226806701676,0.003204683110251781
8796,"(51.01549, 4.06774)",3,1,51.01549,4.06774,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8797,"(60.79394, 10.6983)",3,1,60.79394,10.6983,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8798,"(55.88497, 12.84755)",3,3,55.88497,12.84755,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8799,"(52.02599, 4.6159)",3,1,52.02599,4.6159,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8800,"(55.85735, -4.32214)",3,1,55.85735,-4.32214,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8801,"(52.91084, -0.64946)",3,2,52.91084,-0.64946,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8802,"(58.05196, 14.96268)",3,1,58.05196,14.96268,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8803,"(59.29425, 14.13307)",3,4,59.29425,14.13307,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8804,"(60.65057, 24.85529)",3,1,60.65057,24.85529,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8805,"(53.61097, -2.14692)",3,1,53.61097,-2.14692,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8806,"(50.43023, 3.00493)",3,1,50.43023,3.00493,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8807,"(56.05554, 14.16774)",3,2,56.05554,14.16774,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8808,"(53.0413, -0.38571)",3,1,53.0413,-0.38571,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8809,"(51.49349, 0.07331)",3,1,51.49349,0.07331,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8810,"(53.86023, -1.84948)",3,5,53.86023,-1.84948,8,0.003610417860737157,0.003907226806701676,0.003204683110251781
8811,"(57.69681, 11.85941)",3,6,57.69681,11.85941,9,0.004061720093329301,0.0046886721680420105,0.003204683110251781
8812,"(52.9227, -0.17626)",3,2,52.9227,-0.17626,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8813,"(51.14922, 3.77332)",3,1,51.14922,3.77332,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8814,"(58.16166, 8.04034)",3,2,58.16166,8.04034,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8815,"(52.31745, 7.45018)",3,1,52.31745,7.45018,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8816,"(59.17539, 17.63456)",3,2,59.17539,17.63456,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8817,"(52.40054, 4.83109)",3,3,52.40054,4.83109,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8818,"(52.70869, 6.51255)",3,1,52.70869,6.51255,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8819,"(59.84215, 10.81865)",3,1,59.84215,10.81865,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8820,"(51.15194, -2.98845)",3,1,51.15194,-2.98845,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8821,"(52.55259, -1.89422)",3,2,52.55259,-1.89422,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8822,"(63.42543, 10.5348)",3,28,63.42543,10.5348,31,0.013990369210356485,0.02188047011752938,0.003204683110251781
8823,"(53.43399, -2.9989)",3,2,53.43399,-2.9989,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8824,"(52.38704, -6.97101)",3,1,52.38704,-6.97101,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8825,"(54.54034, -6.72937)",3,1,54.54034,-6.72937,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8826,"(50.09036, 8.5519)",3,5,50.09036,8.5519,8,0.003610417860737157,0.003907226806701676,0.003204683110251781
8827,"(57.72163, 11.96811)",3,2,57.72163,11.96811,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8828,"(52.33543, -2.1839)",3,1,52.33543,-2.1839,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8829,"(60.44523, 22.30211)",3,1,60.44523,22.30211,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8830,"(56.94843, 24.14671)",3,2,56.94843,24.14671,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8831,"(44.92699, 9.91645)",3,4,44.92699,9.91645,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8832,"(52.67769, -2.0025)",3,61,52.67769,-2.0025,64,0.028883342885897258,0.04766816704176044,0.003204683110251781
8833,"(49.92388, 7.9131)",3,1,49.92388,7.9131,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8834,"(56.71281, 12.88994)",3,2,56.71281,12.88994,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8835,"(56.0371, 14.57656)",3,1,56.0371,14.57656,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8836,"(60.28338, 24.9836)",3,1,60.28338,24.9836,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8837,"(53.50703, -2.29978)",3,1,53.50703,-2.29978,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8838,"(45.64083, 4.89648)",3,1,45.64083,4.89648,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8839,"(56.20479, -4.03395)",3,2,56.20479,-4.03395,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8840,"(59.94438, 10.8671)",3,1,59.94438,10.8671,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8841,"(51.58677, 4.73138)",3,1,51.58677,4.73138,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8842,"(50.57416, -3.65678)",3,1,50.57416,-3.65678,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8843,"(53.71198, -2.79221)",3,1,53.71198,-2.79221,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8844,"(47.98093, 10.18829)",3,2,47.98093,10.18829,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8845,"(51.90817, 6.14941)",3,4,51.90817,6.14941,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8846,"(53.42994, -7.89135)",3,1,53.42994,-7.89135,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8847,"(53.51085, -0.13976)",3,1,53.51085,-0.13976,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8848,"(54.77402, -5.96659)",3,1,54.77402,-5.96659,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8849,"(52.05402, 6.62348)",3,3,52.05402,6.62348,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8850,"(53.76024, -0.38288)",3,1,53.76024,-0.38288,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8851,"(49.50428, 6.07781)",3,9,49.50428,6.07781,12,0.005415626791105735,0.007033008252063015,0.003204683110251781
8852,"(55.54456, 9.46463)",3,1,55.54456,9.46463,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8853,"(51.57937, -1.72133)",3,1,51.57937,-1.72133,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8854,"(53.37317, -1.22863)",3,1,53.37317,-1.22863,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8855,"(64.99342, 25.42015)",3,7,64.99342,25.42015,10,0.004513022325921446,0.005470117529382345,0.003204683110251781
8856,"(51.11297, 5.01977)",3,1,51.11297,5.01977,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8857,"(57.74103, 12.12022)",3,1,57.74103,12.12022,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8858,"(51.45347, 0.36719)",3,1,51.45347,0.36719,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8859,"(52.47255, 4.66661)",3,3,52.47255,4.66661,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8860,"(52.08055, 5.07953)",3,2,52.08055,5.07953,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8861,"(51.7901, -4.07987)",3,1,51.7901,-4.07987,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8862,"(56.53848, 21.04572)",3,5,56.53848,21.04572,8,0.003610417860737157,0.003907226806701676,0.003204683110251781
8863,"(58.24343, 13.00729)",3,4,58.24343,13.00729,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8864,"(55.60369, 13.10002)",3,1,55.60369,13.10002,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8865,"(52.03009, 1.21845)",3,1,52.03009,1.21845,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8866,"(48.60401, 2.35278)",3,3,48.60401,2.35278,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8867,"(51.94048, 0.65805)",3,1,51.94048,0.65805,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8868,"(51.72783, -3.36356)",3,3,51.72783,-3.36356,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8869,"(55.6411, -4.46786)",3,1,55.6411,-4.46786,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8870,"(57.22454, 13.78241)",3,4,57.22454,13.78241,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8871,"(53.24603, -2.54161)",3,1,53.24603,-2.54161,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8872,"(51.87901, 5.53207)",3,2,51.87901,5.53207,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8873,"(56.18516, 15.29863)",3,8,56.18516,15.29863,11,0.004964324558513591,0.006251562890722681,0.003204683110251781
8874,"(53.89949, 10.78662)",3,1,53.89949,10.78662,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8875,"(54.52977, -6.73527)",3,2,54.52977,-6.73527,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8876,"(55.69526, 21.20563)",3,2,55.69526,21.20563,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8877,"(51.43374, 6.88649)",3,5,51.43374,6.88649,8,0.003610417860737157,0.003907226806701676,0.003204683110251781
8878,"(59.54775, 11.45598)",3,2,59.54775,11.45598,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8879,"(59.60739, 13.73868)",3,1,59.60739,13.73868,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8880,"(48.98305, 1.84583)",3,2,48.98305,1.84583,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8881,"(51.13878, 4.18078)",3,1,51.13878,4.18078,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8882,"(59.28321, 11.19081)",3,4,59.28321,11.19081,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8883,"(59.12559, 9.56185)",3,11,59.12559,9.56185,14,0.006318231256290025,0.008595898974743686,0.003204683110251781
8884,"(52.33902, -0.06254)",3,2,52.33902,-0.06254,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8885,"(51.78999, 4.61641)",3,1,51.78999,4.61641,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8886,"(51.21822, -1.26086)",3,1,51.21822,-1.26086,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8887,"(56.91358, 14.72829)",3,3,56.91358,14.72829,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8888,"(62.26955, 6.87627)",3,1,62.26955,6.87627,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8889,"(51.38392, -2.39908)",3,3,51.38392,-2.39908,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8890,"(59.20109, 10.96105)",3,1,59.20109,10.96105,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8891,"(53.26726, -2.648)",3,1,53.26726,-2.648,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8892,"(54.59151, -1.08764)",3,1,54.59151,-1.08764,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8893,"(57.64848, -3.29119)",3,1,57.64848,-3.29119,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8894,"(61.17687, 23.88025)",3,3,61.17687,23.88025,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8895,"(52.50778, -1.84652)",3,1,52.50778,-1.84652,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8896,"(59.91735, 10.78464)",3,2,59.91735,10.78464,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8897,"(50.53718, 15.36156)",3,2,50.53718,15.36156,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8898,"(48.20856, -4.06603)",3,2,48.20856,-4.06603,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8899,"(43.3286, 5.37374)",3,1,43.3286,5.37374,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8900,"(52.2631, 7.88263)",3,1,52.2631,7.88263,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8901,"(56.24998, 14.07149)",3,1,56.24998,14.07149,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8902,"(51.11851, 6.91669)",3,1,51.11851,6.91669,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8903,"(50.46785, 4.49695)",3,3,50.46785,4.49695,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8904,"(50.89559, 4.25448)",3,4,50.89559,4.25448,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8905,"(64.11944, 26.28552)",3,2,64.11944,26.28552,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8906,"(53.07937, -8.75676)",3,2,53.07937,-8.75676,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8907,"(59.57344, 17.87587)",3,4,59.57344,17.87587,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8908,"(53.56492, -1.4646)",3,3,53.56492,-1.4646,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8909,"(51.09362, 2.96152)",3,1,51.09362,2.96152,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8910,"(53.40636, -2.5843)",3,1,53.40636,-2.5843,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8911,"(57.86647, 11.98798)",3,1,57.86647,11.98798,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8912,"(52.57279, -2.03647)",3,3,52.57279,-2.03647,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8913,"(53.84046, -2.39695)",3,1,53.84046,-2.39695,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8914,"(53.19146, -1.30483)",3,13,53.19146,-1.30483,16,0.007220835721474314,0.010158789697424356,0.003204683110251781
8915,"(55.81859, -4.08097)",3,1,55.81859,-4.08097,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8916,"(61.47924, 23.88385)",3,6,61.47924,23.88385,9,0.004061720093329301,0.0046886721680420105,0.003204683110251781
8917,"(50.19445, 3.17716)",3,1,50.19445,3.17716,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8918,"(51.70789, 0.12933)",3,1,51.70789,0.12933,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8919,"(53.23066, -6.64859)",3,1,53.23066,-6.64859,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8920,"(51.69671, 5.88296)",3,3,51.69671,5.88296,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8921,"(59.91485, 10.8465)",3,2,59.91485,10.8465,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8922,"(60.6869, 15.48574)",3,130,60.6869,15.48574,133,0.06002319693475523,0.10158789697424357,0.003204683110251781
8923,"(60.10816, -1.33772)",3,1,60.10816,-1.33772,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8924,"(65.61091, 22.13351)",3,2,65.61091,22.13351,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8925,"(61.50262, 23.59441)",3,1,61.50262,23.59441,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8926,"(47.99545, 10.14525)",3,3,47.99545,10.14525,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8927,"(53.70815, -6.36801)",3,3,53.70815,-6.36801,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8928,"(51.93703, 4.01364)",3,13,51.93703,4.01364,16,0.007220835721474314,0.010158789697424356,0.003204683110251781
8929,"(51.05035, -2.41323)",3,2,51.05035,-2.41323,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8930,"(56.10109, 10.09107)",3,2,56.10109,10.09107,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8931,"(52.46033, -2.04033)",3,2,52.46033,-2.04033,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8932,"(56.89713, 12.47007)",3,2,56.89713,12.47007,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8933,"(53.70227, -2.72598)",3,1,53.70227,-2.72598,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8934,"(51.15014, -2.98197)",3,1,51.15014,-2.98197,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8935,"(45.64839, 11.67591)",3,4,45.64839,11.67591,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8936,"(45.45585, 4.39068)",3,1,45.45585,4.39068,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8937,"(56.44989, 13.61392)",3,4,56.44989,13.61392,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8938,"(63.93691, 24.96361)",3,2,63.93691,24.96361,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8939,"(56.00832, 14.10551)",3,2,56.00832,14.10551,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8940,"(57.78998, 12.00469)",3,4,57.78998,12.00469,7,0.0031591156281450127,0.0031257814453613405,0.003204683110251781
8941,"(53.57421, -1.38474)",3,3,53.57421,-1.38474,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8942,"(53.46155, -2.33138)",3,1,53.46155,-2.33138,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8943,"(60.27999, 24.8108)",3,1,60.27999,24.8108,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8944,"(56.23566, 15.1183)",3,2,56.23566,15.1183,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8945,"(51.17083, 6.86114)",3,1,51.17083,6.86114,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8946,"(55.65639, 13.23112)",3,3,55.65639,13.23112,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8947,"(51.65385, -0.05533)",3,3,51.65385,-0.05533,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8948,"(52.56485, -2.06175)",3,2,52.56485,-2.06175,5,0.002256511162960723,0.0015628907226806702,0.003204683110251781
8949,"(53.72412, -1.8711)",3,1,53.72412,-1.8711,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
8950,"(61.441, 23.80477)",3,3,61.441,23.80477,6,0.0027078133955528677,0.0023443360840210052,0.003204683110251781
8951,"(56.02925, 14.18944)",3,1,56.02925,14.18944,4,0.0018052089303685786,0.0007814453613403351,0.003204683110251781
